-72.5,7.9
-71.4,8.3
-69.5,8.8
-67.9,9.0
-66.9,9.4
-65.6,9.8
-64.4,10.1
-63.2,10.7
-62.0,11.0
-60.8,11.9
-59.6,12.9
-58.4,14.2
-57.2,16.5
-56.0,20.7
-54.8,28.6
-53.6,39.5
-52.4,51.7
-51.2,64.5
-50.0,75.9
-48.8,85.0
-47.6,90.1
-46.4,93.0
-45.2,94.5
-44.0,95.4
-42.7,96.1
-41.5,96.5
-40.3,96.9
-39.1,97.3
-37.8,97.7
-36.6,97.8
-35.4,98.0
-34.2,98.3
-33.0,98.6
-31.8,98.7
-30.5,99.1
-29.3,99.4
-28.1,99.6
-26.9,99.3
-25.7,99.6
-24.4,99.7
-23.2,99.7
-22.0,99.8
-20.8,100.0
-19.6,100.0
-18.3,100.0
-17.1,100.3
-16.0,100.2
-14.8,100.3
-13.5,100.3
-12.3,100.3
-11.1,100.3
-9.8,100.2
-8.6,100.2
-7.4,100.2
-6.2,100.4
-5.0,100.2
-3.8,100.2
-2.6,100.0
-1.4,100.1
-0.2,100.0
0.0,100.0
1.0,100.1
2.2,100.2
3.4,100.2
4.6,100.2
5.9,100.0
7.1,100.1
8.3,100.2
9.6,100.5
10.8,100.4
12.0,100.4
13.2,100.3
14.4,100.6
15.6,100.6
16.9,100.3
18.0,100.7
19.3,100.4
20.4,100.3
21.7,100.3
22.9,100.6
24.1,100.1
25.3,100.1
26.5,99.8
27.7,99.9
28.9,99.8
30.1,99.6
31.3,99.5
32.6,99.3
33.8,99.3
35.0,99.0
36.2,98.6
37.4,98.5
38.6,98.3
39.8,97.8
41.0,97.6
42.3,97.4
43.5,96.8
44.7,95.9
45.9,94.6
47.1,93.3
48.3,89.8
49.5,83.5
50.7,73.3
52.0,60.6
53.2,47.5
54.4,35.0
55.6,24.9
56.8,18.7
58.1,15.4
59.3,13.5
60.5,12.3
61.7,11.5
62.9,10.6
64.1,10.2
65.3,9.7
66.6,9.3
67.8,9.0
69.0,8.7
70.2,8.4
71.5,8.3
72.5,7.9
