-125.0,6.5
-123.6,6.6
-122.4,6.9
-121.1,7.3
-119.9,7.3
-118.7,7.5
-117.5,7.8
-116.3,8.1
-115.1,8.4
-113.9,8.8
-112.7,9.1
-111.5,10.0
-110.3,11.1
-109.0,13.1
-107.8,16.2
-106.6,21.2
-105.4,27.9
-104.2,36.5
-103.0,45.9
-101.8,54.9
-100.5,62.2
-99.3,67.4
-98.1,70.3
-96.9,72.0
-95.6,73.0
-94.5,74.1
-93.2,74.9
-92.1,75.4
-90.8,76.0
-89.7,76.4
-88.4,76.9
-87.1,77.7
-85.9,77.8
-84.7,78.3
-83.5,78.8
-82.3,79.1
-80.9,79.3
-79.8,79.9
-78.7,80.3
-77.4,80.6
-76.1,81.1
-75.0,81.3
-73.7,82.0
-72.5,82.2
-71.3,82.5
-70.1,82.8
-68.9,83.2
-67.6,83.8
-66.4,84.3
-65.2,84.4
-64.0,84.6
-62.8,85.1
-61.6,85.6
-60.3,85.6
-59.1,85.9
-57.9,86.2
-56.7,86.9
-55.5,86.9
-54.3,87.4
-53.0,87.4
-51.8,88.0
-50.7,88.2
-49.4,88.4
-48.2,88.8
-47.0,89.0
-45.8,89.4
-44.6,89.6
-43.3,89.9
-42.1,90.1
-41.0,90.4
-39.7,90.5
-38.4,90.8
-37.2,91.2
-36.1,91.4
-34.8,91.7
-33.6,91.9
-32.4,92.1
-31.2,92.6
-30.0,92.8
-28.7,93.3
-27.5,93.8
-26.4,93.8
-25.1,94.2
-23.9,94.5
-22.7,94.8
-21.5,94.9
-20.3,95.4
-19.0,95.8
-17.8,95.7
-16.7,96.1
-15.4,96.4
-14.1,96.8
-13.0,96.9
-11.7,97.1
-10.5,97.3
-9.2,97.6
-8.1,97.9
-6.9,98.1
-5.7,98.4
-4.4,98.8
-3.2,99.1
-2.0,99.6
-0.8,99.6
0.0,100.0
0.5,100.2
1.6,100.2
2.9,100.8
4.1,101.1
5.3,101.2
6.5,101.8
7.7,102.1
9.0,102.5
10.2,102.9
11.4,103.2
12.6,103.8
13.8,104.1
15.1,104.4
16.2,104.8
17.4,105.2
18.6,105.6
19.8,105.9
21.0,106.1
22.3,106.5
23.5,107.0
24.8,107.2
25.9,107.7
27.1,108.0
28.3,108.0
29.5,108.6
30.7,109.0
31.9,109.3
33.2,109.4
34.4,110.2
35.5,110.1
36.8,110.5
38.0,110.7
39.3,111.3
40.4,111.8
41.6,112.0
42.8,112.6
44.1,113.0
45.3,113.7
46.5,113.5
47.7,114.2
48.9,114.5
50.1,115.2
51.4,115.5
52.6,115.5
53.8,116.1
55.0,116.5
56.2,116.8
57.5,117.4
58.7,117.6
59.9,117.9
61.1,118.5
62.3,118.5
63.5,119.4
64.7,120.0
65.9,120.4
67.1,120.5
68.4,121.0
69.6,121.7
70.8,122.1
72.1,122.5
73.2,123.1
74.4,123.2
75.6,123.9
76.9,124.2
78.1,124.3
79.2,125.0
80.5,125.3
81.7,125.8
82.9,126.3
84.1,125.8
85.3,126.4
86.6,126.8
87.8,126.9
89.0,127.1
90.2,127.6
91.4,127.2
92.6,127.6
93.9,127.4
95.1,127.2
96.3,126.4
97.5,125.1
98.7,122.1
99.9,117.1
101.1,109.2
102.3,97.1
103.5,81.5
104.8,64.6
106.0,48.2
107.2,33.8
108.4,24.5
109.6,19.7
110.9,16.9
112.0,15.1
113.3,14.3
114.5,13.3
115.6,12.8
116.8,12.3
118.0,11.9
119.3,11.5
120.3,11.0
122.0,10.7
123.9,10.2
125.0,9.6
