-72.5,6.4
-70.9,6.7
-69.3,7.0
-67.8,7.3
-66.6,7.8
-65.3,8.1
-64.2,8.5
-63.0,9.0
-61.8,9.6
-60.6,10.3
-59.3,11.5
-58.1,13.0
-56.9,15.6
-55.7,20.6
-54.5,29.8
-53.3,41.8
-52.1,55.0
-50.9,68.0
-49.7,79.1
-48.5,87.1
-47.3,91.6
-46.1,93.6
-44.9,94.9
-43.7,95.8
-42.4,96.5
-41.2,97.0
-40.0,97.3
-38.7,97.6
-37.5,97.9
-36.3,98.2
-35.1,98.4
-33.8,98.5
-32.6,99.0
-31.4,99.0
-30.2,99.2
-29.0,99.3
-27.8,99.6
-26.5,99.9
-25.4,99.7
-24.1,99.7
-22.9,99.8
-21.7,100.0
-20.5,99.9
-19.3,100.1
-18.1,100.1
-16.9,100.3
-15.7,100.3
-14.5,100.2
-13.3,100.1
-12.1,99.9
-10.9,100.3
-9.7,100.2
-8.5,99.9
-7.2,99.9
-6.0,100.0
-4.8,99.7
-3.6,99.8
-2.4,100.2
-1.2,99.9
0.1,100.0
1.2,100.2
2.5,100.0
3.7,100.1
4.9,100.1
6.1,100.1
7.3,100.2
8.5,100.3
9.8,100.2
11.0,100.3
12.2,100.2
13.4,100.4
14.6,100.5
15.8,100.5
17.0,100.6
18.2,100.6
19.4,100.6
20.6,100.4
21.8,100.7
23.0,100.3
24.2,100.2
25.4,100.0
26.7,99.9
27.9,100.1
29.0,99.8
30.3,99.6
31.5,99.5
32.7,99.3
33.9,99.1
35.1,98.9
36.3,98.8
37.5,98.4
38.8,98.1
40.0,98.0
41.2,97.8
42.4,97.2
43.6,96.7
44.8,95.9
46.0,94.8
47.2,93.1
48.4,89.6
49.7,82.5
50.9,71.1
52.1,58.1
53.3,44.9
54.5,32.1
55.8,22.0
57.0,16.2
58.2,13.4
59.4,11.7
60.6,10.4
61.8,9.7
63.0,9.0
64.2,8.5
65.4,8.0
66.7,7.6
67.9,7.3
69.1,7.0
70.3,6.7
71.6,6.4
72.5,6.1
