0.652 ,0.091 
0.682 ,0.089 
0.712 ,0.067 
0.739 ,0.070 
0.760 ,0.050 
0.774 ,0.047 
0.779 ,0.058 
0.776 ,0.060 
0.766 ,0.052 
0.750 ,0.069 
0.732 ,0.113 
0.685 ,0.073 
0.721 ,0.061 
0.756 ,0.082 
0.788 ,0.056 
0.813 ,0.050 
0.829 ,0.038 
0.833 ,0.051 
0.827 ,0.057 
0.812 ,0.059 
0.791 ,0.080 
0.767 ,0.126 
0.714 ,0.106 
0.756 ,0.070 
0.798 ,0.053 
0.835 ,0.067 
0.864 ,0.040 
0.881 ,0.039 
0.885 ,0.058 
0.875 ,0.071 
0.855 ,0.077 
0.828 ,0.073 
0.798 ,0.098 
0.738 ,0.095 
0.785 ,0.072 
0.832 ,0.063 
0.874 ,0.062 
0.907 ,0.036 
0.926 ,0.045 
0.928 ,0.024 
0.914 ,0.048 
0.889 ,0.044 
0.857 ,0.072 
0.823 ,0.110 
0.753 ,0.058 
0.804 ,0.047 
0.854 ,0.049 
0.900 ,0.064 
0.936 ,0.045 
0.955 ,0.067 
0.956 ,0.039 
0.940 ,0.053 
0.912 ,0.053 
0.876 ,0.056 
0.838 ,0.081 
0.759 ,0.093 
0.810 ,0.070 
0.862 ,0.084 
0.909 ,0.061 
0.945 ,0.048 
0.965 ,0.058 
0.965 ,0.036 
0.948 ,0.045 
0.919 ,0.057 
0.882 ,0.052 
0.843 ,0.075 
0.753 ,0.079 
0.803 ,0.062 
0.853 ,0.078 
0.898 ,0.066 
0.933 ,0.066 
0.952 ,0.057 
0.953 ,0.039 
0.937 ,0.049 
0.909 ,0.035 
0.873 ,0.053 
0.835 ,0.074 
0.738 ,0.090 
0.784 ,0.072 
0.829 ,0.113 
0.870 ,0.080 
0.902 ,0.080 
0.919 ,0.087 
0.921 ,0.065 
0.908 ,0.072 
0.883 ,0.078 
0.852 ,0.088 
0.817 ,0.095 
0.715 ,0.069 
0.755 ,0.080 
0.795 ,0.078 
0.831 ,0.096 
0.858 ,0.072 
0.874 ,0.085 
0.876 ,0.068 
0.866 ,0.087 
0.846 ,0.065 
0.820 ,0.065 
0.791 ,0.071 
0.687 ,0.085 
0.721 ,0.082 
0.754 ,0.097 
0.784 ,0.083 
0.807 ,0.091 
0.821 ,0.095 
0.824 ,0.088 
0.818 ,0.093 
0.803 ,0.077 
0.782 ,0.081 
0.759 ,0.078 
0.655 ,0.120 
0.684 ,0.113 
0.711 ,0.097 
0.736 ,0.099 
0.755 ,0.096 
0.767 ,0.095 
0.771 ,0.078 
0.767 ,0.088 
0.757 ,0.084 
0.741 ,0.067 
0.723 ,0.059 
0.623 ,0.166 
0.647 ,0.129 
0.669 ,0.104 
0.689 ,0.105 
0.704 ,0.098 
0.715 ,0.108 
0.719 ,0.099 
0.718 ,0.104 
0.711 ,0.101 
0.700 ,0.109 
0.687 ,0.073 
0.592 ,0.161 
0.611 ,0.147 
0.628 ,0.112 
0.644 ,0.120 
0.657 ,0.128 
0.666 ,0.122 
0.671 ,0.131 
0.671 ,0.134 
0.667 ,0.133 
0.660 ,0.111 
0.651 ,0.122 
0.599 ,0.067 
0.629 ,0.054 
0.659 ,0.047 
0.687 ,0.061 
0.710 ,0.044 
0.725 ,0.045 
0.731 ,0.056 
0.728 ,0.047 
0.718 ,0.050 
0.702 ,0.055 
0.684 ,0.069 
0.633 ,0.074 
0.670 ,0.066 
0.708 ,0.063 
0.743 ,0.068 
0.772 ,0.061 
0.789 ,0.043 
0.794 ,0.055 
0.786 ,0.050 
0.769 ,0.053 
0.747 ,0.055 
0.721 ,0.079 
0.665 ,0.072 
0.710 ,0.064 
0.756 ,0.045 
0.799 ,0.060 
0.834 ,0.043 
0.854 ,0.041 
0.857 ,0.053 
0.844 ,0.051 
0.819 ,0.054 
0.788 ,0.046 
0.755 ,0.053 
0.692 ,0.074 
0.743 ,0.060 
0.797 ,0.048 
0.849 ,0.053 
0.889 ,0.050 
0.912 ,0.054 
0.913 ,0.045 
0.894 ,0.056 
0.861 ,0.050 
0.823 ,0.046 
0.783 ,0.044 
0.709 ,0.090 
0.765 ,0.068 
0.825 ,0.055 
0.882 ,0.056 
0.928 ,0.050 
0.952 ,0.056 
0.951 ,0.044 
0.927 ,0.053 
0.889 ,0.046 
0.845 ,0.049 
0.801 ,0.050 
0.715 ,0.076 
0.773 ,0.062 
0.834 ,0.065 
0.893 ,0.057 
0.940 ,0.053 
0.965 ,0.056 
0.963 ,0.047 
0.938 ,0.060 
0.898 ,0.065 
0.852 ,0.063 
0.806 ,0.079 
0.709 ,0.079 
0.765 ,0.065 
0.823 ,0.066 
0.879 ,0.060 
0.923 ,0.057 
0.947 ,0.055 
0.945 ,0.049 
0.922 ,0.052 
0.885 ,0.049 
0.841 ,0.064 
0.797 ,0.073 
0.692 ,0.111 
0.742 ,0.085 
0.794 ,0.084 
0.843 ,0.067 
0.882 ,0.063 
0.903 ,0.064 
0.903 ,0.052 
0.885 ,0.060 
0.853 ,0.069 
0.815 ,0.084 
0.777 ,0.081 
0.667 ,0.096 
0.709 ,0.085 
0.753 ,0.069 
0.794 ,0.076 
0.826 ,0.068 
0.844 ,0.061 
0.846 ,0.060 
0.833 ,0.072 
0.809 ,0.063 
0.779 ,0.070 
0.747 ,0.076 
0.637 ,0.107 
0.671 ,0.094 
0.706 ,0.094 
0.739 ,0.086 
0.764 ,0.088 
0.780 ,0.084 
0.783 ,0.079 
0.775 ,0.083 
0.758 ,0.074 
0.736 ,0.081 
0.712 ,0.083 
0.604 ,0.111 
0.631 ,0.103 
0.659 ,0.099 
0.684 ,0.097 
0.704 ,0.090 
0.717 ,0.079 
0.722 ,0.076 
0.718 ,0.077 
0.707 ,0.083 
0.692 ,0.087 
0.674 ,0.108 
0.571 ,0.104 
0.593 ,0.097 
0.614 ,0.096 
0.633 ,0.100 
0.649 ,0.095 
0.660 ,0.102 
0.665 ,0.095 
0.664 ,0.096 
0.658 ,0.100 
0.648 ,0.103 
0.636 ,0.103 
0.540 ,0.104 
0.556 ,0.126 
0.573 ,0.128 
0.588 ,0.134 
0.600 ,0.142 
0.610 ,0.135 
0.615 ,0.135 
0.616 ,0.130 
0.613 ,0.125 
0.607 ,0.109 
0.599 ,0.126 
0.536 ,0.069 
0.563 ,0.049 
0.592 ,0.044 
0.620 ,0.048 
0.644 ,0.034 
0.660 ,0.035 
0.667 ,0.039 
0.665 ,0.039 
0.656 ,0.049 
0.642 ,0.048 
0.626 ,0.061 
0.571 ,0.083 
0.606 ,0.071 
0.644 ,0.053 
0.682 ,0.057 
0.713 ,0.049 
0.733 ,0.037 
0.738 ,0.049 
0.730 ,0.048 
0.712 ,0.056 
0.689 ,0.066 
0.665 ,0.086 
0.605 ,0.071 
0.649 ,0.067 
0.698 ,0.055 
0.747 ,0.057 
0.788 ,0.042 
0.812 ,0.041 
0.815 ,0.047 
0.798 ,0.042 
0.769 ,0.053 
0.735 ,0.057 
0.701 ,0.060 
0.633 ,0.059 
0.687 ,0.057 
0.747 ,0.053 
0.809 ,0.054 
0.861 ,0.057 
0.889 ,0.047 
0.888 ,0.043 
0.861 ,0.049 
0.819 ,0.052 
0.774 ,0.056 
0.731 ,0.080 
0.653 ,0.080 
0.713 ,0.067 
0.782 ,0.055 
0.854 ,0.048 
0.915 ,0.047 
0.946 ,0.042 
0.941 ,0.035 
0.905 ,0.041 
0.854 ,0.040 
0.800 ,0.052 
0.750 ,0.074 
0.660 ,0.072 
0.722 ,0.063 
0.794 ,0.058 
0.869 ,0.054 
0.932 ,0.055 
0.965 ,0.056 
0.958 ,0.052 
0.920 ,0.066 
0.865 ,0.061 
0.808 ,0.065 
0.756 ,0.077 
