94.013 ,0.126
89.261 ,0.116
85.419 ,0.139
82.616 ,0.16
80.959 ,0.155
80.520 ,0.196
81.317 ,0.189
83.315 ,0.173
86.432 ,0.183
90.551 ,0.273
95.543 ,0.254
89.228 ,0.051
84.206 ,0.011
80.123 ,0.064
77.127 ,0.064
75.350 ,0.053
74.877 ,0.031
75.734 ,0.055
77.876 ,0.054
81.201 ,0.062
85.573 ,0.085
90.839 ,0.135
85.352 ,0.072
80.087 ,0.083
75.782 ,0.115
72.607 ,0.131
70.716 ,0.132
70.213 ,0.121
71.125 ,0.122
73.402 ,0.131
76.921 ,0.149
81.523 ,0.148
87.034 ,0.177
82.512 ,0.048
77.053 ,0.068
72.568 ,0.089
69.246 ,0.09
67.261 ,0.075
66.731 ,0.046
67.691 ,0.031
70.079 ,0.039
73.757 ,0.07
78.544 ,0.077
84.251 ,0.071
80.817 ,0.018
75.236 ,0.024
70.635 ,0.039
67.218 ,0.054
65.171 ,0.03
64.624 ,0.006
65.614 ,0.003
68.075 ,0.022
71.856 ,0.044
76.762 ,0.054
82.592 ,0.067
80.341 ,0.036
74.724 ,0.038
70.090 ,0.074
66.645 ,0.058
64.579 ,0.044
64.027 ,0.016
65.027 ,-0.012
67.509 ,-0.019
71.320 ,0.003
76.260 ,0.025
82.126 ,0.008
81.105 ,-0.008
75.544 ,0.016
70.964 ,0.023
67.563 ,0.027
65.527 ,-0.002
64.983 ,0.001
65.968 ,-0.023
68.416 ,-0.015
72.179 ,-0.016
77.064 ,0.007
82.873 ,0.017
83.074 ,-0.029
77.654 ,0.002
73.206 ,0.004
69.915 ,0.01
67.949 ,-0.015
67.425 ,-0.033
68.375 ,-0.071
70.740 ,-0.062
74.385 ,-0.063
79.134 ,-0.039
84.801 ,-0.053
86.166 ,-0.06
80.954 ,-0.03
76.697 ,-0.033
73.562 ,-0.034
71.697 ,-0.055
71.200 ,-0.056
72.100 ,-0.101
74.347 ,-0.086
77.823 ,-0.078
82.374 ,-0.065
87.833 ,-0.068
90.265 ,-0.051
85.304 ,-0.029
81.276 ,-0.032
78.325 ,-0.02
76.575 ,-0.036
76.110 ,-0.047
76.953 ,-0.095
79.062 ,-0.095
82.339 ,-0.098
86.653 ,-0.092
91.858 ,-0.092
95.242 ,-0.102
90.554 ,-0.095
86.770 ,-0.086
84.012 ,-0.09
82.384 ,-0.088
81.952 ,-0.087
82.735 ,-0.114
84.700 ,-0.108
87.767 ,-0.107
91.827 ,-0.097
96.753 ,-0.105
100.967 ,-0.137
96.558 ,-0.154
93.018 ,-0.12
90.451 ,-0.115
88.940 ,-0.132
88.540 ,-0.148
89.266 ,-0.171
91.090 ,-0.157
93.949 ,-0.138
97.752 ,-0.14
102.394 ,-0.156
107.321 ,-0.204
103.183 ,-0.179
99.878 ,-0.14
97.492 ,-0.117
96.092 ,-0.122
95.722 ,-0.154
96.394 ,-0.163
98.085 ,-0.135
100.746 ,-0.103
104.301 ,-0.139
108.664 ,-0.106
87.513 ,0.067
82.387 ,0.082
78.208 ,0.119
75.137 ,0.114
73.311 ,0.147
72.825 ,0.19
73.706 ,0.184
75.905 ,0.207
79.313 ,0.212
83.783 ,0.289
