94.013 ,0.078 
89.261 ,0.075 
85.419 ,0.052 
82.616 ,0.080 
80.959 ,0.057 
80.520 ,0.059 
81.317 ,0.076 
83.315 ,0.034 
86.432 ,0.054 
90.551 ,0.072 
95.543 ,0.054 
89.228 ,0.090 
84.206 ,0.111 
80.123 ,0.107 
77.127 ,0.085 
75.350 ,0.099 
74.877 ,0.069 
75.734 ,0.055 
77.876 ,0.071 
81.201 ,0.077 
85.573 ,0.036 
90.839 ,0.069 
85.352 ,0.057 
80.087 ,0.068 
75.782 ,0.048 
72.607 ,0.061 
70.716 ,0.073 
70.213 ,0.051 
71.125 ,0.046 
73.402 ,0.047 
76.921 ,0.043 
81.523 ,0.042 
87.034 ,0.042 
82.512 ,0.087 
77.053 ,0.102 
72.568 ,0.085 
69.246 ,0.081 
67.261 ,0.068 
66.731 ,0.077 
67.691 ,0.089 
70.079 ,0.084 
73.757 ,0.072 
78.544 ,0.054 
84.251 ,0.072 
80.817 ,0.082 
75.236 ,0.090 
70.635 ,0.074 
67.218 ,0.076 
65.171 ,0.088 
64.624 ,0.074 
65.614 ,0.071 
68.075 ,0.083 
71.856 ,0.071 
76.762 ,0.088 
82.592 ,0.062 
80.341 ,0.071 
74.724 ,0.087 
70.090 ,0.066 
66.645 ,0.053 
64.579 ,0.048 
64.027 ,0.037 
65.027 ,0.012 
67.509 ,0.024 
71.320 ,0.032 
76.260 ,0.016 
82.126 ,0.023 
81.105 ,0.087 
75.544 ,0.114 
70.964 ,0.101 
67.563 ,0.118 
65.527 ,0.136 
64.983 ,0.113 
65.968 ,0.112 
68.416 ,0.110 
72.179 ,0.106 
77.064 ,0.095 
82.873 ,0.095 
83.074 ,0.088 
77.654 ,0.080 
73.206 ,0.072 
69.915 ,0.079 
67.949 ,0.070 
67.425 ,0.054 
68.375 ,0.035 
70.740 ,0.024 
74.385 ,0.025 
79.134 ,0.024 
84.801 ,0.010 
86.166 ,0.087 
80.954 ,0.102 
76.697 ,0.078 
73.562 ,0.089 
71.697 ,0.098 
71.200 ,0.097 
72.100 ,0.104 
74.347 ,0.085 
77.823 ,0.073 
82.374 ,0.078 
87.833 ,0.087 
90.265 ,0.072 
85.304 ,0.077 
81.276 ,0.080 
78.325 ,0.083 
76.575 ,0.084 
76.110 ,0.084 
76.953 ,0.062 
79.062 ,0.073 
82.339 ,0.061 
86.653 ,0.050 
91.858 ,0.052 
95.242 ,0.054 
90.554 ,0.048 
86.770 ,0.056 
84.012 ,0.065 
82.384 ,0.047 
81.952 ,0.048 
82.735 ,0.055 
84.700 ,0.052 
87.767 ,0.043 
91.827 ,0.050 
96.753 ,0.071 
100.967 ,0.106 
96.558 ,0.107 
93.018 ,0.124 
90.451 ,0.110 
88.940 ,0.094 
88.540 ,0.103 
89.266 ,0.086 
91.090 ,0.089 
93.949 ,0.062 
97.752 ,0.062 
102.394 ,0.053 
107.321 ,0.102 
103.183 ,0.101 
99.878 ,0.081 
97.492 ,0.069 
96.092 ,0.052 
95.722 ,0.094 
96.394 ,0.109 
98.085 ,0.074 
100.746 ,0.121 
104.301 ,0.094 
108.664 ,0.066 
87.513 ,0.056 
82.387 ,0.049 
78.208 ,0.061 
75.137 ,0.044 
73.311 ,0.050 
72.825 ,0.059 
73.706 ,0.058 
75.905 ,0.053 
79.313 ,0.036 
83.783 ,0.069 
89.155 ,0.036 
82.352 ,0.077 
76.882 ,0.085 
72.386 ,0.084 
69.056 ,0.084 
67.065 ,0.076 
66.533 ,0.073 
67.496 ,0.063 
69.891 ,0.054 
73.578 ,0.046 
78.376 ,0.034 
84.094 ,0.055 
78.135 ,0.059 
72.346 ,0.056 
67.550 ,0.060 
63.968 ,0.072 
61.813 ,0.059 
61.236 ,0.068 
62.281 ,0.052 
64.868 ,0.050 
68.826 ,0.045 
73.932 ,0.050 
79.969 ,0.057 
75.022 ,0.063 
68.973 ,0.063 
63.923 ,0.054 
60.126 ,0.063 
57.828 ,0.040 
57.211 ,0.051 
58.327 ,0.046 
61.083 ,0.037 
65.270 ,0.044 
70.634 ,0.038 
76.930 ,0.044 
73.154 ,0.084 
66.936 ,0.089 
61.720 ,0.084 
57.778 ,0.094 
55.383 ,0.075 
54.738 ,0.084 
55.904 ,0.069 
58.773 ,0.073 
63.114 ,0.060 
68.647 ,0.061 
75.110 ,0.063 
72.628 ,0.056 
66.360 ,0.059 
61.095 ,0.051 
57.110 ,0.052 
54.686 ,0.031 
54.032 ,0.037 
55.213 ,0.019 
58.117 ,0.024 
62.503 ,0.021 
68.086 ,0.026 
74.597 ,0.024 
73.471 ,0.080 
67.283 ,0.092 
62.096 ,0.082 
58.180 ,0.086 
55.802 ,0.087 
55.161 ,0.088 
56.319 ,0.079 
59.168 ,0.077 
63.482 ,0.068 
68.985 ,0.067 
75.419 ,0.065 
75.639 ,0.091 
69.644 ,0.084 
64.647 ,0.086 
60.895 ,0.080 
58.627 ,0.070 
58.018 ,0.062 
59.120 ,0.044 
61.840 ,0.041 
65.979 ,0.037 
71.290 ,0.031 
77.533 ,0.043 
79.023 ,0.054 
73.305 ,0.063 
68.575 ,0.050 
65.050 ,0.045 
62.932 ,0.052 
62.366 ,0.053 
63.391 ,0.058 
65.936 ,0.058 
69.832 ,0.042 
74.871 ,0.047 
80.837 ,0.046 
83.474 ,0.085 
78.083 ,0.078 
73.660 ,0.091 
70.391 ,0.079 
68.438 ,0.085 
67.918 ,0.071 
68.861 ,0.075 
71.210 ,0.060 
74.832 ,0.059 
79.554 ,0.062 
85.194 ,0.043 
88.832 ,0.045 
83.787 ,0.047 
79.682 ,0.040 
76.669 ,0.048 
74.881 ,0.044 
74.405 ,0.047 
75.267 ,0.042 
77.422 ,0.048 
80.766 ,0.040 
85.160 ,0.043 
90.450 ,0.045 
94.945 ,0.087 
90.241 ,0.089 
86.444 ,0.100 
83.675 ,0.088 
82.039 ,0.091 
81.606 ,0.077 
82.392 ,0.072 
84.365 ,0.070 
87.444 ,0.070 
91.518 ,0.061 
96.460 ,0.052 
101.675 ,0.066 
97.297 ,0.076 
93.786 ,0.043 
91.240 ,0.050 
89.743 ,0.033 
89.346 ,0.061 
90.066 ,0.066 
91.874 ,0.052 
94.709 ,0.053 
98.483 ,0.052 
103.092 ,0.037 
81.723 ,0.062 
76.208 ,0.069 
71.670 ,0.059 
68.305 ,0.056 
