94.013 ,-0.174 
89.261 ,-0.205 
85.419 ,-0.237 
82.616 ,-0.256 
80.959 ,-0.277 
80.520 ,-0.323 
81.317 ,-0.304 
83.315 ,-0.322 
86.432 ,-0.313 
90.551 ,-0.314 
95.543 ,-0.354 
89.228 ,-0.160 
84.206 ,-0.200 
80.123 ,-0.227 
77.127 ,-0.255 
75.350 ,-0.276 
74.877 ,-0.313 
75.734 ,-0.306 
77.876 ,-0.326 
81.201 ,-0.319 
85.573 ,-0.317 
90.839 ,-0.340 
85.352 ,-0.168 
80.087 ,-0.200 
75.782 ,-0.217 
72.607 ,-0.247 
70.716 ,-0.267 
70.213 ,-0.295 
71.125 ,-0.298 
73.402 ,-0.318 
76.921 ,-0.312 
81.523 ,-0.309 
87.034 ,-0.315 
82.512 ,-0.160 
77.053 ,-0.205 
72.568 ,-0.226 
69.246 ,-0.258 
67.261 ,-0.275 
66.731 ,-0.291 
67.691 ,-0.294 
70.079 ,-0.310 
73.757 ,-0.301 
78.544 ,-0.301 
84.251 ,-0.308 
80.817 ,-0.134 
75.236 ,-0.170 
70.635 ,-0.191 
67.218 ,-0.228 
65.171 ,-0.253 
64.624 ,-0.273 
65.614 ,-0.284 
68.075 ,-0.302 
71.856 ,-0.292 
76.762 ,-0.283 
82.592 ,-0.269 
80.341 ,-0.125 
74.724 ,-0.165 
70.090 ,-0.190 
66.645 ,-0.226 
64.579 ,-0.251 
64.027 ,-0.265 
65.027 ,-0.273 
67.509 ,-0.289 
71.320 ,-0.281 
76.260 ,-0.276 
82.126 ,-0.270 
81.105 ,-0.102 
75.544 ,-0.138 
70.964 ,-0.166 
67.563 ,-0.203 
65.527 ,-0.232 
64.983 ,-0.249 
65.968 ,-0.257 
68.416 ,-0.275 
72.179 ,-0.270 
77.064 ,-0.264 
82.873 ,-0.255 
83.074 ,-0.089 
77.654 ,-0.128 
73.206 ,-0.160 
69.915 ,-0.195 
67.949 ,-0.222 
67.425 ,-0.233 
68.375 ,-0.236 
70.740 ,-0.250 
74.385 ,-0.245 
79.134 ,-0.242 
84.801 ,-0.244 
86.166 ,-0.090 
80.954 ,-0.115 
76.697 ,-0.142 
73.562 ,-0.171 
71.697 ,-0.200 
71.200 ,-0.214 
72.100 ,-0.219 
74.347 ,-0.236 
77.823 ,-0.236 
82.374 ,-0.235 
87.833 ,-0.235 
90.265 ,-0.073 
85.304 ,-0.092 
81.276 ,-0.119 
78.325 ,-0.147 
76.575 ,-0.177 
76.110 ,-0.192 
76.953 ,-0.198 
79.062 ,-0.215 
82.339 ,-0.219 
86.653 ,-0.217 
91.858 ,-0.216 
95.242 ,-0.057 
90.554 ,-0.072 
86.770 ,-0.098 
84.012 ,-0.126 
82.384 ,-0.154 
81.952 ,-0.169 
82.735 ,-0.178 
84.700 ,-0.194 
87.767 ,-0.201 
91.827 ,-0.198 
96.753 ,-0.194 
100.967 ,-0.042 
96.558 ,-0.060 
93.018 ,-0.084 
90.451 ,-0.111 
88.940 ,-0.133 
88.540 ,-0.143 
89.266 ,-0.153 
91.090 ,-0.168 
93.949 ,-0.185 
97.752 ,-0.193 
102.394 ,-0.203 
107.321 ,-0.033 
103.183 ,-0.045 
99.878 ,-0.062 
97.492 ,-0.091 
96.092 ,-0.109 
95.722 ,-0.118 
96.394 ,-0.138 
98.085 ,-0.154 
100.746 ,-0.173 
104.301 ,-0.178 
108.664 ,-0.177 
87.513 ,-0.095 
82.387 ,-0.117 
78.208 ,-0.127 
75.137 ,-0.161 
73.311 ,-0.183 
72.825 ,-0.181 
73.706 ,-0.204 
75.905 ,-0.237 
79.313 ,-0.193 
83.783 ,-0.224 
89.155 ,-0.227 
82.352 ,-0.066 
76.882 ,-0.110 
72.386 ,-0.130 
69.056 ,-0.155 
67.065 ,-0.195 
66.533 ,-0.183 
67.496 ,-0.196 
69.891 ,-0.228 
73.578 ,-0.206 
78.376 ,-0.233 
84.094 ,-0.240 
78.135 ,-0.037 
72.346 ,-0.078 
67.550 ,-0.101 
63.968 ,-0.125 
61.813 ,-0.177 
61.236 ,-0.167 
62.281 ,-0.184 
64.868 ,-0.211 
68.826 ,-0.203 
73.932 ,-0.217 
79.969 ,-0.203 
75.022 ,-0.027 
68.973 ,-0.084 
63.923 ,-0.119 
60.126 ,-0.143 
57.828 ,-0.187 
57.211 ,-0.172 
58.327 ,-0.181 
61.083 ,-0.193 
65.270 ,-0.192 
70.634 ,-0.208 
76.930 ,-0.204 
73.154 ,-0.038 
66.936 ,-0.065 
61.720 ,-0.095 
57.778 ,-0.124 
55.383 ,-0.171 
54.738 ,-0.174 
55.904 ,-0.201 
58.773 ,-0.209 
63.114 ,-0.216 
68.647 ,-0.217 
75.110 ,-0.182 
72.628 ,0.037 
66.360 ,-0.019 
61.095 ,-0.069 
57.110 ,-0.107 
54.686 ,-0.137 
54.032 ,-0.139 
55.213 ,-0.161 
58.117 ,-0.154 
62.503 ,-0.169 
68.086 ,-0.190 
74.597 ,-0.194 
73.471 ,0.028 
67.283 ,-0.010 
62.096 ,-0.059 
58.180 ,-0.104 
55.802 ,-0.125 
55.161 ,-0.139 
56.319 ,-0.169 
59.168 ,-0.150 
63.482 ,-0.162 
68.985 ,-0.171 
75.419 ,-0.157 
75.639 ,-0.010 
69.644 ,-0.025 
64.647 ,-0.060 
60.895 ,-0.100 
58.627 ,-0.103 
58.018 ,-0.121 
59.120 ,-0.156 
61.840 ,-0.133 
65.979 ,-0.150 
71.290 ,-0.167 
77.533 ,-0.169 
79.023 ,0.011 
73.305 ,-0.003 
68.575 ,-0.037 
65.050 ,-0.081 
62.932 ,-0.080 
62.366 ,-0.105 
63.391 ,-0.145 
65.936 ,-0.120 
69.832 ,-0.139 
74.871 ,-0.156 
80.837 ,-0.166 
83.474 ,0.043 
78.083 ,0.012 
73.660 ,-0.024 
70.391 ,-0.067 
68.438 ,-0.062 
67.918 ,-0.083 
68.861 ,-0.117 
71.210 ,-0.088 
74.832 ,-0.107 
79.554 ,-0.124 
85.194 ,-0.158 
88.832 ,0.019 
83.787 ,-0.004 
79.682 ,-0.022 
76.669 ,-0.055 
74.881 ,-0.059 
74.405 ,-0.078 
75.267 ,-0.111 
77.422 ,-0.091 
80.766 ,-0.108 
85.160 ,-0.108 
90.450 ,-0.137 
94.945 ,0.072 
90.241 ,0.025 
86.444 ,0.012 
83.675 ,-0.016 
82.039 ,-0.047 
81.606 ,-0.063 
82.392 ,-0.090 
84.365 ,-0.089 
87.444 ,-0.109 
91.518 ,-0.094 
96.460 ,-0.131 
101.675 ,0.140 
97.297 ,0.031 
93.786 ,0.016 
91.240 ,0.003 
89.743 ,-0.062 
89.346 ,-0.054 
90.066 ,-0.056 
91.874 ,-0.074 
94.709 ,-0.094 
98.483 ,-0.065 
103.092 ,-0.135 
81.723 ,-0.070 
76.208 ,-0.118 
71.670 ,-0.130 
68.305 ,-0.148 
66.292 ,-0.145 
65.754 ,-0.190 
66.728 ,-0.203 
69.149 ,-0.190 
72.874 ,-0.231 
77.715 ,-0.230 
83.479 ,-0.251 
76.170 ,-0.057 
70.220 ,-0.112 
65.267 ,-0.120 
61.553 ,-0.162 
59.311 ,-0.148 
58.709 ,-0.192 
