94.013 ,0.116 
89.261 ,0.113 
85.419 ,0.089 
82.616 ,0.101 
80.959 ,0.076 
80.520 ,0.064 
81.317 ,0.091 
83.315 ,0.082 
86.432 ,0.088 
90.551 ,0.112 
95.543 ,0.165 
89.228 ,0.084 
84.206 ,0.072 
80.123 ,0.090 
77.127 ,0.075 
75.350 ,0.068 
74.877 ,0.046 
75.734 ,0.077 
77.876 ,0.078 
81.201 ,0.083 
85.573 ,0.104 
90.839 ,0.148 
85.352 ,0.122 
80.087 ,0.085 
75.782 ,0.069 
72.607 ,0.089 
70.716 ,0.063 
70.213 ,0.057 
71.125 ,0.081 
73.402 ,0.095 
76.921 ,0.098 
81.523 ,0.101 
87.034 ,0.132 
82.512 ,0.090 
77.053 ,0.072 
72.568 ,0.069 
69.246 ,0.071 
67.261 ,0.052 
66.731 ,0.051 
67.691 ,0.041 
70.079 ,0.062 
73.757 ,0.068 
78.544 ,0.089 
84.251 ,0.142 
80.817 ,0.064 
75.236 ,0.055 
70.635 ,0.054 
67.218 ,0.069 
65.171 ,0.054 
64.624 ,0.067 
65.614 ,0.041 
68.075 ,0.063 
71.856 ,0.065 
76.762 ,0.066 
82.592 ,0.089 
80.341 ,0.087 
74.724 ,0.066 
70.090 ,0.082 
66.645 ,0.061 
64.579 ,0.056 
64.027 ,0.063 
65.027 ,0.037 
67.509 ,0.049 
71.320 ,0.065 
76.260 ,0.054 
82.126 ,0.086 
81.105 ,0.056 
75.544 ,0.037 
70.964 ,0.061 
67.563 ,0.049 
65.527 ,0.043 
64.983 ,0.037 
65.968 ,0.020 
68.416 ,0.039 
72.179 ,0.045 
77.064 ,0.036 
82.873 ,0.057 
83.074 ,0.071 
77.654 ,0.054 
73.206 ,0.086 
69.915 ,0.057 
67.949 ,0.061 
67.425 ,0.061 
68.375 ,0.040 
70.740 ,0.054 
74.385 ,0.055 
79.134 ,0.053 
84.801 ,0.054 
86.166 ,0.019 
80.954 ,0.028 
76.697 ,0.039 
73.562 ,0.046 
71.697 ,0.032 
71.200 ,0.049 
72.100 ,0.023 
74.347 ,0.043 
77.823 ,0.046 
82.374 ,0.039 
87.833 ,0.058 
90.265 ,0.026 
85.304 ,0.017 
81.276 ,0.038 
78.325 ,0.021 
76.575 ,0.036 
76.110 ,0.043 
76.953 ,0.028 
79.062 ,0.038 
82.339 ,0.038 
86.653 ,0.018 
91.858 ,0.057 
95.242 ,0.071 
90.554 ,0.026 
86.770 ,0.031 
84.012 ,0.025 
82.384 ,0.023 
81.952 ,0.040 
82.735 ,0.028 
84.700 ,0.044 
87.767 ,0.028 
91.827 ,0.069 
96.753 ,0.106 
100.967 ,0.175 
96.558 ,0.141 
93.018 ,0.125 
90.451 ,0.099 
88.940 ,0.093 
88.540 ,0.100 
89.266 ,0.093 
91.090 ,0.105 
93.949 ,0.097 
97.752 ,0.123 
102.394 ,0.112 
107.321 ,0.147 
103.183 ,0.143 
99.878 ,0.129 
97.492 ,0.113 
96.092 ,0.102 
95.722 ,0.121 
96.394 ,0.128 
98.085 ,0.132 
100.746 ,0.139 
104.301 ,0.142 
108.664 ,0.147 
87.513 ,0.074 
82.387 ,0.068 
78.208 ,0.068 
75.137 ,0.078 
73.311 ,0.068 
72.825 ,0.066 
73.706 ,0.088 
75.905 ,0.076 
79.313 ,0.076 
83.783 ,0.086 
89.155 ,0.091 
82.352 ,0.067 
76.882 ,0.067 
72.386 ,0.072 
69.056 ,0.079 
67.065 ,0.079 
66.533 ,0.056 
67.496 ,0.072 
69.891 ,0.073 
73.578 ,0.072 
78.376 ,0.074 
84.094 ,0.101 
78.135 ,0.073 
72.346 ,0.070 
67.550 ,0.058 
63.968 ,0.072 
61.813 ,0.060 
61.236 ,0.063 
62.281 ,0.072 
64.868 ,0.078 
68.826 ,0.085 
73.932 ,0.074 
79.969 ,0.083 
75.022 ,0.076 
68.973 ,0.062 
63.923 ,0.055 
60.126 ,0.060 
57.828 ,0.058 
57.211 ,0.058 
58.327 ,0.050 
61.083 ,0.065 
65.270 ,0.070 
70.634 ,0.067 
76.930 ,0.080 
73.154 ,0.076 
66.936 ,0.056 
61.720 ,0.052 
57.778 ,0.053 
55.383 ,0.051 
54.738 ,0.056 
55.904 ,0.042 
58.773 ,0.059 
63.114 ,0.062 
68.647 ,0.056 
75.110 ,0.055 
72.628 ,0.072 
66.360 ,0.060 
61.095 ,0.065 
57.110 ,0.056 
54.686 ,0.057 
54.032 ,0.063 
55.213 ,0.054 
58.117 ,0.068 
62.503 ,0.083 
68.086 ,0.076 
74.597 ,0.080 
73.471 ,0.037 
67.283 ,0.036 
62.096 ,0.050 
58.180 ,0.047 
55.802 ,0.042 
55.161 ,0.038 
56.319 ,0.031 
59.168 ,0.030 
63.482 ,0.033 
68.985 ,0.038 
75.419 ,0.048 
75.639 ,0.053 
69.644 ,0.052 
64.647 ,0.057 
60.895 ,0.044 
58.627 ,0.046 
58.018 ,0.051 
59.120 ,0.044 
61.840 ,0.057 
65.979 ,0.069 
71.290 ,0.089 
77.533 ,0.075 
79.023 ,0.047 
73.305 ,0.036 
68.575 ,0.040 
65.050 ,0.050 
62.932 ,0.039 
62.366 ,0.038 
63.391 ,0.029 
65.936 ,0.040 
69.832 ,0.032 
74.871 ,0.037 
80.837 ,0.052 
83.474 ,0.089 
78.083 ,0.042 
73.660 ,0.023 
70.391 ,0.021 
68.438 ,0.020 
67.918 ,0.025 
68.861 ,0.029 
71.210 ,0.025 
74.832 ,0.037 
79.554 ,0.055 
85.194 ,0.077 
88.832 ,0.071 
83.787 ,0.044 
79.682 ,0.034 
76.669 ,0.037 
74.881 ,0.036 
74.405 ,0.031 
75.267 ,0.039 
77.422 ,0.044 
80.766 ,0.056 
85.160 ,0.095 
90.450 ,0.100 
94.945 ,0.111 
90.241 ,0.115 
86.444 ,0.110 
83.675 ,0.115 
82.039 ,0.123 
81.606 ,0.124 
82.392 ,0.133 
84.365 ,0.129 
87.444 ,0.137 
91.518 ,0.136 
96.460 ,0.137 
101.675 ,0.068 
97.297 ,0.113 
93.786 ,0.118 
91.240 ,0.127 
89.743 ,0.148 
89.346 ,0.134 
90.066 ,0.139 
91.874 ,0.142 
94.709 ,0.132 
98.483 ,0.123 
103.092 ,0.139 
81.723 ,0.080 
76.208 ,0.067 
71.670 ,0.059 
68.305 ,0.071 
66.292 ,0.056 
65.754 ,0.057 
66.728 ,0.065 
69.149 ,0.066 
72.874 ,0.076 
77.715 ,0.071 
83.479 ,0.064 
76.170 ,0.068 
70.220 ,0.071 
65.267 ,0.058 
61.553 ,0.074 
59.311 ,0.064 
58.709 ,0.056 
59.798 ,0.069 
62.488 ,0.071 
66.587 ,0.076 
71.853 ,0.090 
78.051 ,0.120 
71.590 ,0.067 
65.223 ,0.071 
59.859 ,0.061 
55.785 ,0.070 
53.301 ,0.060 
52.630 ,0.058 
53.842 ,0.066 
56.815 ,0.069 
61.295 ,0.076 
66.978 ,0.088 
73.588 ,0.109 
68.179 ,0.068 
61.460 ,0.063 
55.734 ,0.057 
51.334 ,0.061 
48.622 ,0.064 
47.886 ,0.052 
49.215 ,0.054 
52.452 ,0.068 
57.273 ,0.073 
63.319 ,0.092 
70.274 ,0.142 
66.118 ,0.049 
59.165 ,0.049 
53.193 ,0.043 
48.563 ,0.047 
45.687 ,0.048 
44.903 ,0.047 
46.317 ,0.043 
49.743 ,0.061 
54.804 ,0.052 
61.095 ,0.070 
68.276 ,0.097 
65.535 ,0.065 
58.513 ,0.059 
52.466 ,0.057 
47.766 ,0.055 
44.839 ,0.064 
44.040 ,0.057 
45.481 ,0.060 
48.965 ,0.079 
54.099 ,0.062 
60.463 ,0.063 
67.712 ,0.074 
66.469 ,0.013 
59.557 ,0.029 
53.628 ,0.027 
49.040 ,0.036 
46.194 ,0.036 
